Image Name,Train Caption,Augmented Train Caption
Siamese_111.jpg,a photograph of a cat with blue eyes standing in the grass,a photograph of a cat with blue eyes laying in the grass
shiba_inu_183.jpg,a photograph of a dog standing on a leash in a field,a photograph of a dog standing on a leash next to a river
yorkshire_terrier_165.jpg,a photograph of a dog with a collar and a collar tag,a photograph of a dog with a long hair standing in front of a black background
Maine_Coon_163.jpg,a photograph of a cat sitting on a bed looking at the camera,a photograph of a cat laying on a bed looking up
pug_177.jpg,a photograph of a small dog sitting on the floor with a tag on it's collar,a photograph of a small dog sitting on the floor looking up
american_pit_bull_terrier_185.jpg,a photograph of a brown dog sitting on a sidewalk looking up,a photograph of a brown dog sitting on a cement floor
Maine_Coon_203.jpg,a photograph of a cat is looking out of a window,a photograph of a cat sitting on a ledge looking out a window
chihuahua_163.jpg,a photograph of a small brown dog sitting on a persons lap,a photograph of a small brown dog sitting on a persons lap
american_pit_bull_terrier_172.jpg,a photograph of a dog wearing a reindeer antlers on its head,a photograph of a dog with a hat on its head
wheaten_terrier_114.jpg,a photograph of a dog standing in the snow in the snow,a photograph of a dog standing in the snow looking at something
Ragdoll_111.jpg,a photograph of a cat with blue eyes is laying on a bed,a photograph of a cat with blue eyes is looking at the camera
scottish_terrier_141.jpg,a photograph of a dog laying on a rug on the floor,a photograph of a black dog laying on a rug on the floor
Russian_Blue_160.jpg,a photograph of a cat laying on a bed with its paws on the wall,a photograph of a cat laying on a bed with its paws on the edge of the bed
english_cocker_spaniel_17.jpg,a photograph of a dog sitting on a leash in the woods,a photograph of a dog is sitting in the leaves in the woods
havanese_152.jpg,a photograph of a dog sitting on a couch with its tongue out,a photograph of a dog with a big smile on a couch
english_cocker_spaniel_124.jpg,a photograph of a dog laying on the ground next to a manhole,a photograph of a dog sitting on the ground with its head on a persons foot
leonberger_184.jpg,a photograph of a large dog standing on top of a pile of dirt,a photograph of a large dog standing on top of a dirt hill
samoyed_143.jpg,a photograph of a white dog sitting on a beach next to the ocean,a photograph of a white dog sitting on a beach next to the ocean
american_pit_bull_terrier_10.jpg,a photograph of a dog standing in the snow with a leash,a photograph of a dog standing on a ledge in front of a green building
boxer_175.jpg,a photograph of a dog sitting on a tiled patio next to a bush,a photograph of a dog sitting on a tiled patio looking up
pomeranian_181.jpg,a photograph of a dog standing on a wooden floor next to a chair,a photograph of a small dog sitting on a chair looking at the camera
Persian_126.jpg,a photograph of a cat laying on a bed with a bow tie,a photograph of a cat laying on a bed with a blue and yellow blanket
yorkshire_terrier_147.jpg,a photograph of a small dog standing next to a stuffed animal,a photograph of a small dog laying on a green carpet
beagle_131.jpg,a photograph of a dog laying on a bed with a blanket,a photograph of a dog laying on a bed with a blanket
american_bulldog_115.jpg,a photograph of a dog laying in the grass with a frisbee,a photograph of a dog laying in the grass with a frisbee
samoyed_177.jpg,a photograph of a white dog running in a field of grass,a photograph of a white dog running in a field of grass
beagle_173.jpg,a photograph of a dog sitting on a tile floor next to a cat,a photograph of a dog is looking up at the camera
Birman_188.jpg,a photograph of a cat sitting on the floor in a living room,a photograph of a cat sitting on the floor looking at the camera
chihuahua_134.jpg,a photograph of a white dog laying on a porch with a window,a photograph of a white dog laying on the ground outside
american_pit_bull_terrier_123.jpg,a photograph of a dog standing on a sidewalk with a collar around its neck,a photograph of a dog standing on a sidewalk in front of a house
Bengal_17.jpg,a photograph of a cat walking across a lush green field,a photograph of a cat is walking in the grass on a sunny day
pug_108.jpg,a photograph of a small dog sitting on a brown leather chair,a photograph of a small dog sitting on a brown leather chair
pomeranian_149.jpg,a photograph of a small dog sitting on the floor looking up,a photograph of a small dog sitting on the floor looking up
american_pit_bull_terrier_173.jpg,a photograph of a dog sitting on a hard wood floor,a photograph of a dog sitting on a wooden floor looking up
Persian_183.jpg,a photograph of a fluffy white cat with red eyes sitting on a table,a photograph of a fluffy white cat with red eyes laying on a table
Maine_Coon_161.jpg,a photograph of a cat is sitting on a bench looking up,a photograph of a cat looking up at the camera
beagle_176.jpg,a photograph of a dog laying on the floor under a red blanket,a photograph of a dog with a red collar laying on a bed
British_Shorthair_136.jpg,a photograph of a cat laying in the grass with its eyes closed,a photograph of a grey cat laying on the grass in a hexagon
Sphynx_112.jpg,a photograph of a cat laying on a bed with a blanket,a photograph of a cat sitting on a bed with a blanket
saint_bernard_189.jpg,a photograph of a dog sitting on a white surface with a white background,a photograph of a dog sitting on a white surface
keeshond_182.jpg,a photograph of a fluffy dog with a black nose and white fur,a photograph of a fluffy dog with a black nose and white fur
Persian_187.jpg,a photograph of a white cat with blue eyes laying on a table,a photograph of a white cat with blue eyes laying on a table
wheaten_terrier_126.jpg,a photograph of a man sitting on a bench with a dog,a photograph of a man holding a dog in his arms
Egyptian_Mau_165.jpg,a photograph of a cat laying on a purple surface next to a drawer,a photograph of a cat laying on a purple surface with its paws stretched out
keeshond_120.jpg,a photograph of a dog laying on the floor with its paws on the floor,a photograph of a dog laying on the floor with its tongue out
Sphynx_102.jpg,a photograph of a cat laying on a blanket on a bed,a photograph of a cat is laying on a blanket and looking up
Maine_Coon_136.jpg,a photograph of a cat sitting on top of a metal radiator,a photograph of a cat sitting on top of a metal object
Maine_Coon_13.jpg,a photograph of a cat with its tongue out laying on a chair,a photograph of a cat laying on a mat with its tongue out
japanese_chin_133.jpg,a photograph of a small dog sleeping on a couch with a bandana around its neck,a photograph of a dog with a bandana on its head
Ragdoll_141.jpg,a photograph of a cat with blue eyes sitting on a table,a photograph of a cat with blue eyes laying on a table
japanese_chin_17.jpg,a photograph of a small dog standing on a tile floor,a photograph of a small dog standing on a floor with a green toy
japanese_chin_171.jpg,a photograph of a dog with a white and black face and long hair,a photograph of a dog with a white and black face and a red and white tie
Bombay_113.jpg,a photograph of a black cat sitting on top of a white chair,a photograph of a black cat sitting on top of a wooden table
Bengal_172.jpg,a photograph of a cat standing on a carpet looking up,a photograph of a cat laying on a blanket looking up
Abyssinian_125.jpg,a photograph of a person holding a cat in their hands,a photograph of a person holding a cat in their hands
British_Shorthair_123.jpg,a photograph of a cat is sitting on a couch in a living room,a photograph of a cat laying on a couch with a collar around its neck
chihuahua_124.jpg,a photograph of a small dog sitting on a bed with a white sheet,a photograph of a small dog sitting on a bed with a pillow
german_shorthaired_127.jpg,a photograph of a black dog sitting on a white surface,a photograph of a black dog sitting on a white surface
american_bulldog_105.jpg,a photograph of a dog with a ball in its mouth in the water,a photograph of a dog with a ball in its mouth in the water
english_cocker_spaniel_139.jpg,a photograph of a black dog sitting in the grass looking at the camera,a photograph of a black dog sitting in the grass looking at the camera
Birman_102.jpg,a photograph of a cat sitting on a tiled floor in a room,a photograph of a cat sitting on a tiled floor looking up
Russian_Blue_168.jpg,a photograph of a cat sitting on the floor next to a door,a photograph of a cat sitting on a wooden floor next to a door
pug_129.jpg,a photograph of a pug dog standing on the ground next to a potted plant,a photograph of a small pug dog standing on a patch of grass
Russian_Blue_199.jpg,a photograph of a cat with green eyes sitting on a table,a photograph of a cat looking up at the camera
english_cocker_spaniel_126.jpg,a photograph of a dog laying on the floor next to a pair of shoes,a photograph of a dog laying on the floor next to a pair of slippers
beagle_157.jpg,a photograph of a dog with a collar around its neck,a photograph of a brown and white dog with a collar on
